"","node_id","track_name","X","Y","Z","cell_type","timepoint","DistBorder"
"1",53247,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"2",53490,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"3",53542,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"4",53821,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"5",53833,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"6",53978,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"7",54016,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"8",54031,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"9",54155,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"10",54202,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"11",55453,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"12",56964,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"13",57284,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"14",57324,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"15",57699,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"16",58887,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"17",59800,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"18",60096,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"19",60140,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"20",62238,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"21",62275,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"22",62417,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"23",62459,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"24",62478,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"25",62482,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"26",62485,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"27",62489,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"28",62496,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"29",62513,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"30",63379,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"31",63401,"full_ec1_finished",699.0613806,868.5772719,908.7271851,"ET",0,35.36491013
"32",63908,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"33",63943,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"34",64205,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"35",64237,"full_my_SplMes1_finished",654.7226592,852.4272332,946.4828386,"CM",0,20.46468163
"36",64244,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"37",64253,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"38",64267,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"39",64348,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"40",65211,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"41",65328,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"42",65529,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"43",65545,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"44",69912,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"45",70191,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"46",70448,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"47",71166,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"48",71299,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"49",71964,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"50",72084,"full_my1",667.6239704,862.8308695,909.6355636,"CM",0,15.772686
"51",72512,"full_uc1",750.2703263,760.2128013,890.3419825,"ET",0,31.04288673
"52",72588,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"53",72610,"full_my_JCF1",705.1644334,758.1591759,889.2406182,"CM",0,26.57445145
"54",72950,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"55",73019,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"56",73357,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"57",73411,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"58",73547,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"59",74095,"full_ec_uc1",759.9294299,859.9898597,853.0988614,"ET",0,25.10384178
"60",75172,"full_my4",735.1163601,776.7013421,878.2139501,"CM",0,38.09205627
"61",75462,"full_my4",735.1163601,776.7013421,878.2139501,"CM",0,38.09205627
"62",75493,"full_my4",735.1163601,776.7013421,878.2139501,"CM",0,38.09205627
"63",76191,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"64",76416,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"65",76663,"full_ec4",669.2832258,873.9189608,965.8599294,"ET",0,17.99829102
"66",77326,"full_ec4",669.2832258,873.9189608,965.8599294,"ET",0,17.99829102
"67",77560,"full_ec4",669.2832258,873.9189608,965.8599294,"ET",0,17.99829102
"68",77696,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"69",77771,"full_ec3",755.3601523,883.1258076,884.8545522,"ET",0,45.30823135
"70",78243,"full_my4",735.1163601,776.7013421,878.2139501,"CM",0,38.09205627
"71",78290,"full_my4",735.1163601,776.7013421,878.2139501,"CM",0,38.09205627
"72",78895,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"73",78927,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"74",79162,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"75",79229,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"76",79332,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"77",79444,"full_et_aorta_noEtMes1",723.213896,887.8691916,899.1292908,"ET",0,37.9127388
"78",80421,"full_ec_aorta1",714.7931549,855.5316028,875.495471,"ET",0,26.79553413
"79",80443,"full_ec_aorta1",714.7931549,855.5316028,875.495471,"ET",0,26.79553413
"80",80886,"full_ec2",746.0456631,884.6334513,904.7189846,"ET",0,56.60212708
"81",81402,"full_ec2",746.0456631,884.6334513,904.7189846,"ET",0,56.60212708
"82",81665,"full_ec2",746.0456631,884.6334513,904.7189846,"ET",0,56.60212708
"83",81760,"full_ec2",746.0456631,884.6334513,904.7189846,"ET",0,56.60212708
"84",83650,"full_ec_aorta1",714.7931549,855.5316028,875.495471,"ET",0,26.79553413
"85",84760,"full_ec_aorta1",714.7931549,855.5316028,875.495471,"ET",0,26.79553413
"86",84774,"full_ec_aorta1",714.7931549,855.5316028,875.495471,"ET",0,26.79553413
"87",87195,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"88",87266,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"89",87286,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"90",87547,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"91",87557,"full_ec4",669.2832258,873.9189608,965.8599294,"ET",0,17.99829102
"92",87879,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"93",87904,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"94",88210,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"95",88218,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"96",88456,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"97",88495,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"98",88621,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"99",88643,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"100",88829,"full_ExM_et_2",807.4213661,746.5884265,945.0260098,"ET",0,21.82176018
"101",88993,"partial_ExM_et4",745.9795587,746.0600239,895.8941616,"ET",0,22.1158886
"102",89139,"partial_ExM_et4",745.9795587,746.0600239,895.8941616,"ET",0,22.1158886
"103",89261,"partial_ExM_et4",745.9795587,746.0600239,895.8941616,"ET",0,22.1158886
"104",89367,"partial_ExM_et4",745.9795587,746.0600239,895.8941616,"ET",0,22.1158886
"105",89829,"partial_ExM_et",736.1325486,911.8062185,934.1804153,"ET",0,34.19528198
"106",90205,"partial_ExM_et",736.1325486,911.8062185,934.1804153,"ET",0,34.19528198
"107",90244,"partial_ExM_et",736.1325486,911.8062185,934.1804153,"ET",0,34.19528198
"108",90758,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"109",90771,"full_ec_uc2",710.6567817,819.3216902,856.8742098,"ET",0,16.28503609
"110",53247,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"111",53490,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"112",53542,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"113",53821,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"114",53833,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"115",53978,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"116",54016,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"117",54031,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"118",54155,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"119",54202,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"120",55453,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"121",56964,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"122",57284,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"123",57324,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"124",57699,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"125",58887,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"126",59800,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"127",60096,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"128",60140,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"129",62238,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"130",62275,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"131",62417,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"132",62459,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"133",62478,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"134",62482,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"135",62485,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"136",62489,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"137",62496,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"138",62513,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"139",63379,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"140",63401,"full_ec1_finished",702.8927768,874.9629321,905.8891139,"ET",1,33.02540207
"141",63908,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"142",63943,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"143",64205,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"144",64237,"full_my_SplMes1_finished",653.4923339,852.4591986,947.808551,"CM",1,17.16163445
"145",64244,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"146",64253,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"147",64267,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"148",64348,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"149",65211,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"150",65328,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"151",65529,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"152",65545,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"153",69912,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"154",70191,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"155",70448,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"156",71166,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"157",71299,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"158",71964,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"159",72084,"full_my1",668.6479796,865.2072353,909.8461925,"CM",1,14.81128597
"160",72512,"full_uc1",755.2976399,760.7240998,888.5577148,"ET",1,31.99462509
"161",72588,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"162",72610,"full_my_JCF1",712.3075879,758.6922471,888.1744757,"CM",1,29.77202797
"163",72950,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"164",73019,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"165",73357,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"166",73411,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"167",73547,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"168",74095,"full_ec_uc1",761.136027,860.8228316,853.1268163,"ET",1,25.81360435
"169",75172,"full_my4",742.0944429,775.3253593,879.8585364,"CM",1,39.67201996
"170",75462,"full_my4",742.0944429,775.3253593,879.8585364,"CM",1,39.67201996
"171",75493,"full_my4",742.0944429,775.3253593,879.8585364,"CM",1,39.67201996
"172",76191,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"173",76416,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"174",76663,"full_ec4",671.3097776,876.2979564,968.5032578,"ET",1,17.06035233
"175",77326,"full_ec4",671.3097776,876.2979564,968.5032578,"ET",1,17.06035233
"176",77560,"full_ec4",671.3097776,876.2979564,968.5032578,"ET",1,17.06035233
"177",77696,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"178",77771,"full_ec3",751.7352679,886.2176207,887.0934514,"ET",1,45.27428436
"179",78243,"full_my4",742.0944429,775.3253593,879.8585364,"CM",1,39.67201996
"180",78290,"full_my4",742.0944429,775.3253593,879.8585364,"CM",1,39.67201996
"181",78895,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"182",78927,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"183",79162,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"184",79229,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"185",79332,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"186",79444,"full_et_aorta_noEtMes1",721.6913177,891.774936,898.5334993,"ET",1,32.17406464
"187",80421,"full_ec_aorta1",711.9557419,855.5316028,875.6531051,"ET",1,25.58559036
"188",80443,"full_ec_aorta1",711.9557419,855.5316028,875.6531051,"ET",1,25.58559036
"189",80886,"full_ec2",745.6157521,886.2097919,904.7189846,"ET",1,54.44976044
"190",81402,"full_ec2",745.6157521,886.2097919,904.7189846,"ET",1,54.44976044
"191",81665,"full_ec2",745.6157521,886.2097919,904.7189846,"ET",1,54.44976044
"192",81760,"full_ec2",745.6157521,886.2097919,904.7189846,"ET",1,54.44976044
"193",83650,"full_ec_aorta1",711.9557419,855.5316028,875.6531051,"ET",1,25.58559036
"194",84760,"full_ec_aorta1",711.9557419,855.5316028,875.6531051,"ET",1,25.58559036
"195",84774,"full_ec_aorta1",711.9557419,855.5316028,875.6531051,"ET",1,25.58559036
"196",87195,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"197",87266,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"198",87286,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"199",87547,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"200",87557,"full_ec4",671.3097776,876.2979564,968.5032578,"ET",1,17.06035233
"201",87879,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"202",87904,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"203",88210,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"204",88218,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"205",88456,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"206",88495,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"207",88621,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"208",88643,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"209",88829,"full_ExM_et_2",807.7544768,747.0778967,946.5741577,"ET",1,23.42429924
"210",88993,"partial_ExM_et4",744.3707398,746.7740138,894.8972168,"ET",1,23.93837357
"211",89139,"partial_ExM_et4",744.3707398,746.7740138,894.8972168,"ET",1,23.93837357
"212",89261,"partial_ExM_et4",744.3707398,746.7740138,894.8972168,"ET",1,23.93837357
"213",89367,"partial_ExM_et4",744.3707398,746.7740138,894.8972168,"ET",1,23.93837357
"214",89829,"partial_ExM_et",735.3495218,911.6104618,933.2016318,"ET",1,33.47852325
"215",90205,"partial_ExM_et",735.3495218,911.6104618,933.2016318,"ET",1,33.47852325
"216",90244,"partial_ExM_et",735.3495218,911.6104618,933.2016318,"ET",1,33.47852325
"217",90758,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"218",90771,"full_ec_uc2",712.3503707,819.1914141,856.8742098,"ET",1,17.42376518
"219",53247,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"220",53490,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"221",53542,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"222",53821,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"223",53833,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"224",53978,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"225",54016,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"226",54031,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"227",54155,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"228",54202,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"229",55453,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"230",56964,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"231",57284,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"232",57324,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"233",57699,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"234",58887,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"235",59800,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"236",60096,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"237",60140,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"238",62238,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"239",62275,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"240",62417,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"241",62459,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"242",62478,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"243",62482,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"244",62485,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"245",62489,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"246",62496,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"247",62513,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"248",63379,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"249",63401,"full_ec1_finished",706.4403658,878.0848105,905.8891139,"ET",2,32.00737
"250",63908,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"251",63943,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"252",64205,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"253",64237,"full_my_SplMes1_finished",652.9420681,854.6527047,950.2020899,"CM",2,15.80063248
"254",64244,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"255",64253,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"256",64267,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"257",64348,"full_uc1",754.576894,760.1041638,888.9692,"ET",2,30.95830345
"258",65211,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"259",65328,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"260",65529,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"261",65545,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"262",69912,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"263",70191,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"264",70448,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"265",71166,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"266",71299,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"267",71964,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"268",72084,"full_my1",666.1326034,868.5929056,910.2885952,"CM",2,11.574296
"269",72512,"full_uc1",758.475787,766.4037538,887.4473336,"ET",2,34.16963196
"270",72588,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"271",72610,"full_my_JCF1",714.7597156,758.4790187,888.1744757,"CM",2,27.99675751
"272",72950,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"273",73019,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"274",73357,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"275",73411,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"276",73547,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"277",74095,"full_ec_uc1",762.3426242,861.6558034,853.1547712,"ET",2,25.67588234
"278",75172,"full_my4",743.8350993,775.5757177,880.6698417,"CM",2,38.34689713
"279",75462,"full_my4",743.8350993,775.5757177,880.6698417,"CM",2,38.34689713
"280",75493,"full_my4",743.8350993,775.5757177,880.6698417,"CM",2,38.34689713
"281",76191,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"282",76416,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"283",76663,"full_ec4",673.5125513,879.5580614,972.0276957,"ET",2,16.14141083
"284",77326,"full_ec4",673.5125513,879.5580614,972.0276957,"ET",2,16.14141083
"285",77560,"full_ec4",673.5125513,879.5580614,972.0276957,"ET",2,16.14141083
"286",77696,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"287",77771,"full_ec3",750.6691255,889.4160481,888.1595938,"ET",2,41.55238724
"288",78243,"full_my4",743.8350993,775.5757177,880.6698417,"CM",2,38.34689713
"289",78290,"full_my4",743.8350993,775.5757177,880.6698417,"CM",2,38.34689713
"290",78895,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"291",78927,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"292",79162,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"293",79229,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"294",79332,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"295",79444,"full_et_aorta_noEtMes1",722.8167017,893.959505,898.5334993,"ET",2,29.24284363
"296",80421,"full_ec_aorta1",707.5419883,855.5316028,878.332884,"ET",2,25.41961479
"297",80443,"full_ec_aorta1",707.5419883,855.5316028,878.332884,"ET",2,25.41961479
"298",80886,"full_ec2",747.1920927,886.0664882,906.1520215,"ET",2,54.38129807
"299",81402,"full_ec2",747.1920927,886.0664882,906.1520215,"ET",2,54.38129807
"300",81665,"full_ec2",747.1920927,886.0664882,906.1520215,"ET",2,54.38129807
"301",81760,"full_ec2",747.1920927,886.0664882,906.1520215,"ET",2,54.38129807
"302",83650,"full_ec_aorta1",707.5419883,855.5316028,878.332884,"ET",2,25.41961479
"303",84760,"full_ec_aorta1",707.5419883,855.5316028,878.332884,"ET",2,25.41961479
"304",84774,"full_ec_aorta1",707.5419883,855.5316028,878.332884,"ET",2,25.41961479
"305",87195,"full_ec_uc2",714.6953402,819.061138,859.4797314,"ET",2,20.18706512
"306",87266,"full_ec_uc2",714.6953402,819.061138,859.4797314,"ET",2,20.18706512
"307",87286,"full_ec_uc2",714.6953402,819.061138,859.4797314,"ET",2,20.18706512
